,DataType,Estimator,RD,ACC,SEN,SPEC,PREC,F1,scale
1566,MULTI_79,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1567,MULTI_79,SVC,com,39.5,39.5,39.5,39.5,39.5,0.2
1568,MULTI_79,SVC,com,52.6,52.6,52.6,52.6,52.6,0.2
1569,MULTI_79,SVC,com,55.3,55.3,55.3,55.3,55.3,0.2
1570,MULTI_79,SVC,com,50.6,50.6,50.6,50.6,50.6,0.5
1571,MULTI_79,SVC,com,52.6,52.6,52.6,52.6,52.6,0.5
1572,MULTI_79,SVC,com,47.4,47.4,47.4,47.4,47.4,0.5
1573,MULTI_79,SVC,com,47.4,47.4,47.4,47.4,47.4,0.5
1574,MULTI_79,SVC,com,55.3,55.3,55.3,55.3,55.3,0.5
1575,MULTI_79,SVC,com,42.9,42.8,42.8,42.8,42.8,1.0
1576,MULTI_79,SVC,com,52.6,52.6,52.6,52.6,52.6,1.0
1577,MULTI_79,SVC,com,50.0,50.0,50.0,50.0,50.0,1.0
1578,MULTI_79,SVC,com,68.4,68.4,68.4,68.4,68.4,1.0
1579,MULTI_79,SVC,com,52.6,52.6,52.6,52.6,52.6,1.0
1580,MULTI_80,SVC,com,48.6,48.6,48.6,48.6,48.6,0.1
1581,MULTI_80,SVC,com,51.4,51.4,51.4,51.4,51.4,0.1
1582,MULTI_80,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1583,MULTI_80,SVC,com,51.4,51.4,51.4,51.4,51.4,0.1
1584,MULTI_80,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1585,MULTI_80,SVC,com,35.1,35.1,35.1,35.1,35.1,0.2
1586,MULTI_80,SVC,com,64.9,64.9,64.9,64.9,64.9,0.2
1587,MULTI_80,SVC,com,48.6,48.6,48.6,48.6,48.6,0.2
1588,MULTI_80,SVC,com,54.1,54.1,54.1,54.1,54.1,0.2
1589,MULTI_80,SVC,com,55.4,55.4,55.4,55.4,55.4,0.2
1590,MULTI_80,SVC,com,45.9,45.9,45.9,45.9,45.9,0.5
1591,MULTI_80,SVC,com,56.8,56.8,56.8,56.8,56.8,0.5
1592,MULTI_80,SVC,com,51.4,51.4,51.4,51.4,51.4,0.5
1593,MULTI_80,SVC,com,40.5,40.5,40.5,40.5,40.5,0.5
1594,MULTI_80,SVC,com,47.3,47.3,47.3,47.3,47.3,0.5
1595,MULTI_80,SVC,com,45.9,45.9,45.9,45.9,45.9,1.0
1596,MULTI_80,SVC,com,48.6,48.6,48.6,48.6,48.6,1.0
1597,MULTI_80,SVC,com,62.2,62.2,62.2,62.2,62.2,1.0
1598,MULTI_80,SVC,com,45.9,45.9,45.9,45.9,45.9,1.0
1599,MULTI_80,SVC,com,52.7,52.7,52.7,52.7,52.7,1.0
1600,MULTI_81,SVC,com,47.4,47.4,47.4,47.4,47.4,0.1
1601,MULTI_81,SVC,com,56.0,55.9,55.9,56.0,55.9,0.1
1602,MULTI_81,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1603,MULTI_81,SVC,com,50.7,50.6,50.6,50.6,50.5,0.1
1604,MULTI_81,SVC,com,64.0,64.0,64.0,64.0,64.0,0.1
1605,MULTI_81,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1606,MULTI_81,SVC,com,58.7,58.6,58.6,58.7,58.5,0.2
1607,MULTI_81,SVC,com,56.0,55.9,55.9,56.0,55.9,0.2
1608,MULTI_81,SVC,com,57.3,57.3,57.3,57.3,57.3,0.2
1609,MULTI_81,SVC,com,50.7,50.7,50.7,50.7,50.7,0.2
1610,MULTI_81,SVC,com,44.7,44.7,44.7,44.7,44.7,0.5
1611,MULTI_81,SVC,com,50.7,50.6,50.6,50.6,50.5,0.5
1612,MULTI_81,SVC,com,53.3,53.3,53.3,53.3,53.2,0.5
1613,MULTI_81,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1614,MULTI_81,SVC,com,56.0,56.0,56.0,56.0,56.0,0.5
1615,MULTI_81,SVC,com,50.0,50.0,50.0,50.0,50.0,1.0
1616,MULTI_81,SVC,com,53.3,53.3,53.3,53.3,53.2,1.0
1617,MULTI_81,SVC,com,48.0,47.9,47.9,47.9,47.9,1.0
1618,MULTI_81,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
1619,MULTI_81,SVC,com,42.7,42.7,42.7,42.7,42.7,1.0
1620,MULTI_82,SVC,com,58.4,58.4,58.4,58.4,58.4,0.1
1621,MULTI_82,SVC,com,36.4,36.3,36.3,36.3,36.3,0.1
1622,MULTI_82,SVC,com,46.8,46.7,46.7,46.7,46.7,0.1
1623,MULTI_82,SVC,com,58.4,58.4,58.4,58.4,58.4,0.1
1624,MULTI_82,SVC,com,35.5,35.4,35.4,35.4,35.4,0.1
1625,MULTI_82,SVC,com,50.6,50.6,50.6,50.6,50.6,0.2
1626,MULTI_82,SVC,com,57.1,57.1,57.1,57.1,57.1,0.2
1627,MULTI_82,SVC,com,44.2,44.1,44.1,44.1,44.1,0.2
1628,MULTI_82,SVC,com,55.8,55.8,55.8,55.8,55.8,0.2
1629,MULTI_82,SVC,com,56.6,56.5,56.5,56.5,56.5,0.2
1630,MULTI_82,SVC,com,42.9,42.8,42.8,42.8,42.8,0.5
1631,MULTI_82,SVC,com,44.2,44.1,44.1,44.1,44.1,0.5
1632,MULTI_82,SVC,com,46.8,46.7,46.7,46.7,46.7,0.5
1633,MULTI_82,SVC,com,48.1,48.0,48.0,48.0,48.0,0.5
1634,MULTI_82,SVC,com,47.4,47.3,47.3,47.3,47.3,0.5
1635,MULTI_82,SVC,com,49.4,49.3,49.3,49.3,49.3,1.0
1636,MULTI_82,SVC,com,49.4,49.3,49.3,49.3,49.3,1.0
1637,MULTI_82,SVC,com,57.1,57.1,57.1,57.1,57.1,1.0
1638,MULTI_82,SVC,com,48.1,48.0,48.0,48.0,48.0,1.0
1639,MULTI_82,SVC,com,44.7,44.7,44.7,44.7,44.7,1.0
1640,MULTI_83,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1641,MULTI_83,SVC,com,54.5,54.5,54.5,54.5,54.5,0.1
1642,MULTI_83,SVC,com,53.2,53.2,53.2,53.2,53.2,0.1
1643,MULTI_83,SVC,com,52.6,52.6,52.6,52.6,52.6,0.1
1644,MULTI_83,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1645,MULTI_83,SVC,com,58.4,58.4,58.4,58.4,58.4,0.2
1646,MULTI_83,SVC,com,49.4,49.3,49.3,49.3,49.3,0.2
1647,MULTI_83,SVC,com,55.8,55.8,55.8,55.8,55.8,0.2
1648,MULTI_83,SVC,com,55.3,55.3,55.3,55.3,55.3,0.2
1649,MULTI_83,SVC,com,65.8,65.8,65.8,65.8,65.8,0.2
1650,MULTI_83,SVC,com,40.3,40.2,40.2,40.2,40.2,0.5
1651,MULTI_83,SVC,com,46.8,46.7,46.7,46.7,46.7,0.5
1652,MULTI_83,SVC,com,58.4,58.4,58.4,58.4,58.4,0.5
1653,MULTI_83,SVC,com,55.3,55.3,55.3,55.3,55.3,0.5
1654,MULTI_83,SVC,com,56.6,56.6,56.6,56.6,56.6,0.5
1655,MULTI_83,SVC,com,50.6,50.6,50.6,50.6,50.6,1.0
1656,MULTI_83,SVC,com,49.4,49.3,49.3,49.3,49.3,1.0
1657,MULTI_83,SVC,com,61.0,61.0,61.0,61.0,61.0,1.0
1658,MULTI_83,SVC,com,57.9,57.9,57.9,57.9,57.9,1.0
1659,MULTI_83,SVC,com,42.1,42.1,42.1,42.1,42.1,1.0
1660,MULTI_84,SVC,com,50.7,50.7,50.7,50.8,50.5,0.1
1661,MULTI_84,SVC,com,38.7,38.8,38.8,38.5,38.4,0.1
1662,MULTI_84,SVC,com,45.3,45.4,45.4,45.4,45.3,0.1
1663,MULTI_84,SVC,com,48.0,47.9,47.9,47.9,47.9,0.1
1664,MULTI_84,SVC,com,51.4,51.4,51.4,51.4,51.0,0.1
1665,MULTI_84,SVC,com,56.0,56.1,56.1,56.2,55.9,0.2
1666,MULTI_84,SVC,com,60.0,60.1,60.1,60.3,59.8,0.2
1667,MULTI_84,SVC,com,45.3,45.4,45.4,45.4,45.3,0.2
1668,MULTI_84,SVC,com,45.3,45.3,45.3,45.2,45.2,0.2
1669,MULTI_84,SVC,com,54.1,54.1,54.1,54.2,53.8,0.2
1670,MULTI_84,SVC,com,49.3,49.4,49.4,49.4,49.3,0.5
1671,MULTI_84,SVC,com,56.0,56.1,56.1,56.2,55.9,0.5
1672,MULTI_84,SVC,com,48.0,48.0,48.0,48.0,48.0,0.5
1673,MULTI_84,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1674,MULTI_84,SVC,com,40.5,40.5,40.5,40.3,40.1,0.5
1675,MULTI_84,SVC,com,58.7,58.7,58.7,58.9,58.5,1.0
1676,MULTI_84,SVC,com,50.7,50.7,50.7,50.8,50.5,1.0
1677,MULTI_84,SVC,com,53.3,53.4,53.4,53.4,53.3,1.0
1678,MULTI_84,SVC,com,57.3,57.3,57.3,57.3,57.3,1.0
1679,MULTI_84,SVC,com,51.4,51.4,51.4,51.4,51.2,1.0
1680,MULTI_85,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1681,MULTI_85,SVC,com,50.6,50.6,50.6,50.6,50.6,0.1
1682,MULTI_85,SVC,com,50.6,50.6,50.6,50.6,50.6,0.1
1683,MULTI_85,SVC,com,52.6,52.6,52.6,52.6,52.6,0.1
1684,MULTI_85,SVC,com,47.4,47.4,47.4,47.4,47.4,0.1
1685,MULTI_85,SVC,com,53.2,53.2,53.2,53.2,53.2,0.2
1686,MULTI_85,SVC,com,53.2,53.2,53.2,53.2,53.2,0.2
1687,MULTI_85,SVC,com,53.2,53.2,53.2,53.2,53.2,0.2
1688,MULTI_85,SVC,com,47.4,47.4,47.4,47.4,47.4,0.2
1689,MULTI_85,SVC,com,52.6,52.6,52.6,52.6,52.6,0.2
1690,MULTI_85,SVC,com,45.5,45.4,45.4,45.4,45.4,0.5
1691,MULTI_85,SVC,com,50.6,50.6,50.6,50.6,50.6,0.5
1692,MULTI_85,SVC,com,55.8,55.8,55.8,55.8,55.8,0.5
1693,MULTI_85,SVC,com,47.4,47.4,47.4,47.4,47.4,0.5
1694,MULTI_85,SVC,com,52.6,52.6,52.6,52.6,52.6,0.5
1695,MULTI_85,SVC,com,55.8,55.8,55.8,55.8,55.8,1.0
1696,MULTI_85,SVC,com,55.8,55.8,55.8,55.8,55.8,1.0
1697,MULTI_85,SVC,com,50.6,50.6,50.6,50.6,50.6,1.0
1698,MULTI_85,SVC,com,55.3,55.3,55.3,55.3,55.3,1.0
1699,MULTI_85,SVC,com,52.6,52.6,52.6,52.6,52.6,1.0
1700,MULTI_86,SVC,com,50.6,50.6,50.6,50.6,50.6,0.1
1701,MULTI_86,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1702,MULTI_86,SVC,com,48.1,48.0,48.0,48.0,48.0,0.1
1703,MULTI_86,SVC,com,55.3,55.3,55.3,55.3,55.3,0.1
1704,MULTI_86,SVC,com,47.4,47.4,47.4,47.4,47.4,0.1
1705,MULTI_86,SVC,com,55.8,55.8,55.8,55.8,55.8,0.2
1706,MULTI_86,SVC,com,45.5,45.4,45.4,45.4,45.4,0.2
1707,MULTI_86,SVC,com,50.6,50.6,50.6,50.6,50.6,0.2
1708,MULTI_86,SVC,com,39.5,39.5,39.5,39.5,39.5,0.2
1709,MULTI_86,SVC,com,55.3,55.3,55.3,55.3,55.3,0.2
1710,MULTI_86,SVC,com,63.6,63.6,63.6,63.6,63.6,0.5
1711,MULTI_86,SVC,com,48.1,48.0,48.0,48.0,48.0,0.5
1712,MULTI_86,SVC,com,55.8,55.8,55.8,55.8,55.8,0.5
1713,MULTI_86,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1714,MULTI_86,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1715,MULTI_86,SVC,com,61.0,61.0,61.0,61.0,61.0,1.0
1716,MULTI_86,SVC,com,40.3,40.2,40.2,40.2,40.2,1.0
1717,MULTI_86,SVC,com,42.9,42.8,42.8,42.8,42.8,1.0
1718,MULTI_86,SVC,com,50.0,50.0,50.0,50.0,50.0,1.0
1719,MULTI_86,SVC,com,50.0,50.0,50.0,50.0,50.0,1.0
1720,MULTI_87,SVC,com,52.0,52.0,52.0,52.0,52.0,0.1
1721,MULTI_87,SVC,com,48.0,48.0,48.0,48.0,48.0,0.1
1722,MULTI_87,SVC,com,48.6,48.6,48.6,48.6,48.6,0.1
1723,MULTI_87,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1724,MULTI_87,SVC,com,45.9,45.9,45.9,45.9,45.9,0.1
1725,MULTI_87,SVC,com,45.3,45.3,45.3,45.3,45.3,0.2
1726,MULTI_87,SVC,com,60.0,60.0,60.0,60.0,60.0,0.2
1727,MULTI_87,SVC,com,45.9,45.9,45.9,45.9,45.9,0.2
1728,MULTI_87,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1729,MULTI_87,SVC,com,45.9,45.9,45.9,45.9,45.9,0.2
1730,MULTI_87,SVC,com,50.7,50.6,50.6,50.6,50.6,0.5
1731,MULTI_87,SVC,com,49.3,49.4,49.4,49.4,49.1,0.5
1732,MULTI_87,SVC,com,45.9,45.9,45.9,45.9,45.9,0.5
1733,MULTI_87,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1734,MULTI_87,SVC,com,48.6,48.6,48.6,48.6,48.6,0.5
1735,MULTI_87,SVC,com,48.0,48.0,48.0,48.0,48.0,1.0
1736,MULTI_87,SVC,com,58.7,58.7,58.7,58.7,58.6,1.0
1737,MULTI_87,SVC,com,51.4,51.4,51.4,51.4,51.4,1.0
1738,MULTI_87,SVC,com,47.3,47.3,47.3,47.3,47.3,1.0
1739,MULTI_87,SVC,com,51.4,51.4,51.4,51.4,51.4,1.0
1740,MULTI_88,SVC,com,48.6,48.6,48.6,48.6,48.6,0.1
1741,MULTI_88,SVC,com,45.9,45.9,45.9,45.9,45.9,0.1
1742,MULTI_88,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1743,MULTI_88,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1744,MULTI_88,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1745,MULTI_88,SVC,com,43.2,43.2,43.2,43.2,43.2,0.2
1746,MULTI_88,SVC,com,48.6,48.6,48.6,48.6,48.6,0.2
1747,MULTI_88,SVC,com,54.1,54.1,54.1,54.1,54.1,0.2
1748,MULTI_88,SVC,com,43.2,43.2,43.2,43.2,43.2,0.2
1749,MULTI_88,SVC,com,45.9,45.9,45.9,45.9,45.9,0.2
1750,MULTI_88,SVC,com,59.5,59.4,59.4,59.4,59.4,0.5
1751,MULTI_88,SVC,com,43.2,43.2,43.2,43.2,43.2,0.5
1752,MULTI_88,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1753,MULTI_88,SVC,com,54.1,54.1,54.1,54.1,54.1,0.5
1754,MULTI_88,SVC,com,48.6,48.6,48.6,48.6,48.6,0.5
1755,MULTI_88,SVC,com,43.2,43.2,43.2,43.2,43.2,1.0
1756,MULTI_88,SVC,com,51.4,51.4,51.4,51.4,51.4,1.0
1757,MULTI_88,SVC,com,44.6,44.6,44.6,44.6,44.6,1.0
1758,MULTI_88,SVC,com,59.5,59.5,59.5,59.5,59.5,1.0
1759,MULTI_88,SVC,com,48.6,48.6,48.6,48.6,48.6,1.0
1760,MULTI_89,SVC,com,53.3,53.3,53.3,53.3,53.3,0.1
1761,MULTI_89,SVC,com,44.0,44.0,44.0,44.0,44.0,0.1
1762,MULTI_89,SVC,com,41.3,41.3,41.3,41.3,41.3,0.1
1763,MULTI_89,SVC,com,41.3,41.3,41.3,41.3,41.3,0.1
1764,MULTI_89,SVC,com,50.7,50.7,50.7,50.7,50.7,0.1
1765,MULTI_89,SVC,com,53.3,53.3,53.3,53.3,53.3,0.2
1766,MULTI_89,SVC,com,44.0,44.0,44.0,44.0,44.0,0.2
1767,MULTI_89,SVC,com,60.0,60.0,60.0,60.0,60.0,0.2
1768,MULTI_89,SVC,com,54.7,54.7,54.7,54.7,54.7,0.2
1769,MULTI_89,SVC,com,54.7,54.7,54.7,54.7,54.7,0.2
1770,MULTI_89,SVC,com,37.3,37.3,37.3,37.3,37.3,0.5
1771,MULTI_89,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1772,MULTI_89,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1773,MULTI_89,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1774,MULTI_89,SVC,com,50.7,50.7,50.7,50.7,50.7,0.5
1775,MULTI_89,SVC,com,53.3,53.3,53.3,53.3,53.3,1.0
1776,MULTI_89,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
1777,MULTI_89,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1778,MULTI_89,SVC,com,46.7,46.7,46.7,46.7,46.7,1.0
1779,MULTI_89,SVC,com,45.3,45.3,45.3,45.3,45.3,1.0
1780,MULTI_90,SVC,com,55.3,55.2,55.2,55.2,55.2,0.1
1781,MULTI_90,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1782,MULTI_90,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1783,MULTI_90,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1784,MULTI_90,SVC,com,62.7,62.6,62.6,62.6,62.6,0.1
1785,MULTI_90,SVC,com,44.7,44.7,44.7,44.7,44.7,0.2
1786,MULTI_90,SVC,com,44.0,44.0,44.0,44.0,44.0,0.2
1787,MULTI_90,SVC,com,62.7,62.7,62.7,62.7,62.7,0.2
1788,MULTI_90,SVC,com,57.3,57.3,57.3,57.3,57.3,0.2
1789,MULTI_90,SVC,com,57.3,57.3,57.3,57.3,57.3,0.2
1790,MULTI_90,SVC,com,44.7,44.7,44.7,44.7,44.7,0.5
1791,MULTI_90,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1792,MULTI_90,SVC,com,49.3,49.3,49.3,49.3,49.3,0.5
1793,MULTI_90,SVC,com,57.3,57.3,57.3,57.3,57.3,0.5
1794,MULTI_90,SVC,com,57.3,57.3,57.3,57.3,57.3,0.5
1795,MULTI_90,SVC,com,52.6,52.6,52.6,52.6,52.6,1.0
1796,MULTI_90,SVC,com,46.7,46.7,46.7,46.7,46.7,1.0
1797,MULTI_90,SVC,com,60.0,60.0,60.0,60.0,60.0,1.0
1798,MULTI_90,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1799,MULTI_90,SVC,com,52.0,51.9,51.9,51.9,51.9,1.0
1800,MULTI_91,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1801,MULTI_91,SVC,com,40.3,40.2,40.2,40.2,40.2,0.1
1802,MULTI_91,SVC,com,55.8,55.8,55.8,55.8,55.8,0.1
1803,MULTI_91,SVC,com,57.9,57.9,57.9,57.9,57.9,0.1
1804,MULTI_91,SVC,com,50.0,50.0,50.0,50.0,50.0,0.1
1805,MULTI_91,SVC,com,48.1,48.0,48.0,48.0,48.0,0.2
1806,MULTI_91,SVC,com,37.7,37.6,37.6,37.6,37.6,0.2
1807,MULTI_91,SVC,com,55.8,55.8,55.8,55.8,55.8,0.2
1808,MULTI_91,SVC,com,39.5,39.4,39.4,39.4,39.4,0.2
1809,MULTI_91,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1810,MULTI_91,SVC,com,50.6,50.6,50.6,50.6,50.6,0.5
1811,MULTI_91,SVC,com,50.6,50.6,50.6,50.6,50.6,0.5
1812,MULTI_91,SVC,com,53.2,53.2,53.2,53.2,53.2,0.5
1813,MULTI_91,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1814,MULTI_91,SVC,com,55.3,55.2,55.2,55.2,55.2,0.5
1815,MULTI_91,SVC,com,61.0,61.0,61.0,61.0,61.0,1.0
1816,MULTI_91,SVC,com,50.6,50.6,50.6,50.6,50.6,1.0
1817,MULTI_91,SVC,com,48.1,48.0,48.0,48.0,48.0,1.0
1818,MULTI_91,SVC,com,55.3,55.2,55.2,55.2,55.2,1.0
1819,MULTI_91,SVC,com,47.4,47.3,47.3,47.3,47.3,1.0
1820,MULTI_92,SVC,com,38.7,38.7,38.7,38.7,38.7,0.1
1821,MULTI_92,SVC,com,52.0,52.0,52.0,52.0,52.0,0.1
1822,MULTI_92,SVC,com,51.4,51.4,51.4,51.4,51.4,0.1
1823,MULTI_92,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1824,MULTI_92,SVC,com,54.1,54.1,54.1,54.1,54.1,0.1
1825,MULTI_92,SVC,com,46.7,46.7,46.7,46.7,46.7,0.2
1826,MULTI_92,SVC,com,41.3,41.3,41.3,41.3,41.3,0.2
1827,MULTI_92,SVC,com,56.8,56.8,56.8,56.8,56.8,0.2
1828,MULTI_92,SVC,com,45.9,45.9,45.9,45.9,45.9,0.2
1829,MULTI_92,SVC,com,59.5,59.5,59.5,59.5,59.5,0.2
1830,MULTI_92,SVC,com,62.7,62.7,62.7,62.7,62.7,0.5
1831,MULTI_92,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1832,MULTI_92,SVC,com,64.9,64.9,64.9,64.9,64.9,0.5
1833,MULTI_92,SVC,com,48.6,48.6,48.6,48.6,48.6,0.5
1834,MULTI_92,SVC,com,48.6,48.6,48.6,48.6,48.6,0.5
1835,MULTI_92,SVC,com,54.7,54.7,54.7,54.7,54.7,1.0
1836,MULTI_92,SVC,com,44.0,44.0,44.0,44.0,44.0,1.0
1837,MULTI_92,SVC,com,48.6,48.6,48.6,48.6,48.6,1.0
1838,MULTI_92,SVC,com,40.5,40.5,40.5,40.5,40.5,1.0
1839,MULTI_92,SVC,com,51.4,51.4,51.4,51.4,51.4,1.0
1840,MULTI_93,SVC,com,56.6,56.6,56.6,56.6,56.6,0.1
1841,MULTI_93,SVC,com,48.7,48.7,48.7,48.7,48.7,0.1
1842,MULTI_93,SVC,com,47.4,47.4,47.4,47.4,47.4,0.1
1843,MULTI_93,SVC,com,57.9,57.9,57.9,57.9,57.9,0.1
1844,MULTI_93,SVC,com,52.0,52.0,52.0,52.0,52.0,0.1
1845,MULTI_93,SVC,com,46.1,46.1,46.1,46.0,46.0,0.2
1846,MULTI_93,SVC,com,51.3,51.3,51.3,51.3,51.3,0.2
1847,MULTI_93,SVC,com,63.2,63.2,63.2,63.2,63.2,0.2
1848,MULTI_93,SVC,com,44.7,44.7,44.7,44.7,44.7,0.2
1849,MULTI_93,SVC,com,52.0,52.0,52.0,52.0,52.0,0.2
1850,MULTI_93,SVC,com,51.3,51.3,51.3,51.3,51.3,0.5
1851,MULTI_93,SVC,com,59.2,59.2,59.2,59.2,59.2,0.5
1852,MULTI_93,SVC,com,51.3,51.3,51.3,51.3,51.3,0.5
1853,MULTI_93,SVC,com,52.6,52.6,52.6,52.6,52.6,0.5
1854,MULTI_93,SVC,com,62.7,62.7,62.7,62.7,62.7,0.5
1855,MULTI_93,SVC,com,48.7,48.7,48.7,48.7,48.7,1.0
1856,MULTI_93,SVC,com,59.2,59.2,59.2,59.2,59.2,1.0
1857,MULTI_93,SVC,com,50.0,50.0,50.0,50.0,50.0,1.0
1858,MULTI_93,SVC,com,57.9,57.9,57.9,57.9,57.9,1.0
1859,MULTI_93,SVC,com,52.0,52.0,52.0,52.0,52.0,1.0
1860,MULTI_94,SVC,com,48.7,48.7,48.7,48.7,48.7,0.1
1861,MULTI_94,SVC,com,48.1,48.0,48.0,48.0,48.0,0.1
1862,MULTI_94,SVC,com,46.8,46.8,46.8,46.8,46.8,0.1
1863,MULTI_94,SVC,com,53.2,53.2,53.2,53.2,53.2,0.1
1864,MULTI_94,SVC,com,58.4,58.4,58.4,58.4,58.4,0.1
1865,MULTI_94,SVC,com,56.4,56.4,56.4,56.4,56.4,0.2
1866,MULTI_94,SVC,com,53.2,53.2,53.2,53.2,53.2,0.2
1867,MULTI_94,SVC,com,49.4,49.4,49.4,49.4,49.4,0.2
1868,MULTI_94,SVC,com,55.8,55.8,55.8,55.8,55.8,0.2
1869,MULTI_94,SVC,com,50.6,50.6,50.6,50.6,50.6,0.2
1870,MULTI_94,SVC,com,38.5,38.5,38.5,38.5,38.5,0.5
1871,MULTI_94,SVC,com,53.2,53.2,53.2,53.2,53.2,0.5
1872,MULTI_94,SVC,com,44.2,44.2,44.2,44.2,44.2,0.5
1873,MULTI_94,SVC,com,53.2,53.2,53.2,53.2,53.2,0.5
1874,MULTI_94,SVC,com,63.6,63.6,63.6,63.6,63.6,0.5
1875,MULTI_94,SVC,com,48.7,48.7,48.7,48.7,48.7,1.0
1876,MULTI_94,SVC,com,42.9,42.8,42.8,42.8,42.8,1.0
1877,MULTI_94,SVC,com,44.2,44.2,44.2,44.2,44.2,1.0
1878,MULTI_94,SVC,com,50.6,50.6,50.6,50.6,50.6,1.0
1879,MULTI_94,SVC,com,50.6,50.6,50.6,50.6,50.6,1.0
1880,MULTI_95,SVC,com,57.9,57.9,57.9,57.9,57.9,0.1
1881,MULTI_95,SVC,com,39.5,39.5,39.5,39.5,39.5,0.1
1882,MULTI_95,SVC,com,47.4,47.4,47.4,47.4,47.4,0.1
1883,MULTI_95,SVC,com,52.6,52.6,52.6,52.6,52.6,0.1
1884,MULTI_95,SVC,com,46.7,46.7,46.7,46.7,46.7,0.1
1885,MULTI_95,SVC,com,52.6,52.6,52.6,52.6,52.6,0.2
1886,MULTI_95,SVC,com,47.4,47.4,47.4,47.4,47.4,0.2
1887,MULTI_95,SVC,com,50.0,50.0,50.0,50.0,50.0,0.2
1888,MULTI_95,SVC,com,60.5,60.5,60.5,60.5,60.5,0.2
1889,MULTI_95,SVC,com,60.0,60.0,60.0,60.0,60.0,0.2
1890,MULTI_95,SVC,com,44.7,44.7,44.7,44.7,44.7,0.5
1891,MULTI_95,SVC,com,52.6,52.6,52.6,52.6,52.6,0.5
1892,MULTI_95,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1893,MULTI_95,SVC,com,50.0,50.0,50.0,50.0,50.0,0.5
1894,MULTI_95,SVC,com,52.0,52.0,52.0,52.0,52.0,0.5
1895,MULTI_95,SVC,com,47.4,47.4,47.4,47.4,47.4,1.0
1896,MULTI_95,SVC,com,55.3,55.3,55.3,55.3,55.3,1.0
1897,MULTI_95,SVC,com,50.0,50.0,50.0,50.0,50.0,1.0
1898,MULTI_95,SVC,com,55.3,55.2,55.2,55.2,55.2,1.0
1899,MULTI_95,SVC,com,36.0,36.0,36.0,36.0,36.0,1.0
1900,MULTI_96,SVC,com,49.3,49.3,49.3,49.3,49.3,0.1
1901,MULTI_96,SVC,com,52.0,52.0,52.0,52.0,52.0,0.1
1902,MULTI_96,SVC,com,46.7,46.7,46.7,46.7,46.7,0.1
1903,MULTI_96,SVC,com,41.3,41.3,41.3,41.3,41.3,0.1
1904,MULTI_96,SVC,com,56.8,56.8,56.8,56.8,56.8,0.1
1905,MULTI_96,SVC,com,46.7,46.7,46.7,46.7,46.7,0.2
1906,MULTI_96,SVC,com,38.7,38.7,38.7,38.7,38.7,0.2
1907,MULTI_96,SVC,com,54.7,54.7,54.7,54.7,54.7,0.2
1908,MULTI_96,SVC,com,54.7,54.7,54.7,54.7,54.7,0.2
1909,MULTI_96,SVC,com,59.5,59.5,59.5,59.5,59.5,0.2
1910,MULTI_96,SVC,com,54.7,54.7,54.7,54.7,54.7,0.5
1911,MULTI_96,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1912,MULTI_96,SVC,com,44.0,44.0,44.0,44.0,44.0,0.5
1913,MULTI_96,SVC,com,46.7,46.7,46.7,46.7,46.7,0.5
1914,MULTI_96,SVC,com,40.5,40.5,40.5,40.5,40.5,0.5
